Age,Marital status,Address,Income,Income Category,Car price,Car price category,Education,Emply,Retired,Employment category,Gender,Length at current residence,Wireless,Multiple lines,Voice mail,Pager,Internet,Caller ID,Call waiting,Own TV,Own  VCR ,Own CD player,Own PDA,Own computer,Own Fax,Read newspapers,Response
34,Married,2,45.00,MIDDLE,22.50,Expensive,D3,11,0,2,Male,4,0,0,0,0,1,0,0,1,1,1,0,No,0,1,1
30,Single,10,56.00,UPPER,27.90,Expensive,S1,5,0,2,Female,1,0,1,0,0,1,1,1,1,1,1,1,Yes,0,1,1
42,Married,8,71.00,UPPER,35.10,Luxury,SMA,22,0,3,Female,2,0,1,0,0,0,0,0,1,1,1,0,No,0,1,1
45,Single,14,130.00,HIGH,63.30,Luxury,S2,14,0,2,Male,3,0,1,0,1,0,1,1,1,1,1,1,Yes,0,1,1
66,Single,3,77.00,HIGH,38.20,Luxury,S3,13,0,2,Male,1,0,1,0,0,0,0,0,1,1,1,0,No,0,1,1
51,Single,20,40.00,MIDDLE,20.10,Expensive,D3,12,0,2,Female,1,0,0,1,0,0,1,1,1,1,1,1,No,1,1,1
43,Married,13,58.00,UPPER,28.70,Expensive,S2,10,0,2,Female,5,1,1,1,0,1,0,1,1,1,1,0,Yes,0,0,1
23,Married,4,16.00,LOW,7.90,Cheap,D3,2,0,1,Female,5,0,1,0,0,0,0,0,1,1,1,0,Yes,0,1,1
35,Married,16,34.00,MIDDLE,17.00,Expensive,D3,10,0,2,Female,4,1,0,0,0,0,1,0,1,1,1,0,No,0,1,1
69,Married,35,14.00,LOW,7.00,Cheap,S1,39,1,3,Male,2,1,1,1,1,0,1,1,1,1,1,0,No,0,0,1
30,Married,5,31.00,MIDDLE,15.90,Expensive,S1,8,0,2,Female,5,0,0,0,0,0,1,1,1,1,1,0,Yes,0,0,0
27,Single,5,25.00,MIDDLE,12.80,Cheap,SMA,2,0,1,Female,4,0,0,0,0,0,1,1,1,1,0,0,No,0,1,1
53,Single,19,49.00,MIDDLE,25.50,Expensive,S1,2,0,1,Male,1,0,0,1,0,0,0,1,1,1,1,0,No,0,0,1
56,Single,33,29.00,MIDDLE,14.60,Cheap,SMA,10,0,2,Male,1,0,0,1,1,0,0,0,1,1,1,0,No,0,1,0
62,Married,12,31.00,MIDDLE,15.80,Expensive,SMA,21,1,3,Male,2,0,0,1,0,0,1,1,1,1,1,0,No,0,0,0
54,Single,6,52.00,UPPER,26.00,Expensive,D3,7,0,2,Male,1,0,0,0,0,0,1,1,1,1,1,0,No,0,1,1
59,Married,7,29.00,MIDDLE,15.00,Expensive,D3,0,0,1,Female,2,0,0,0,0,0,0,0,1,1,1,0,No,0,0,0
24,Single,2,32.00,MIDDLE,16.70,Expensive,S1,2,0,1,Female,1,0,1,1,0,1,0,0,1,1,1,0,No,0,0,1
66,Single,23,13.00,LOW,6.20,Cheap,SMA,27,1,3,Male,1,0,0,1,0,0,0,1,1,1,1,0,No,0,0,0
26,Married,7,14.00,LOW,7.00,Cheap,S2,2,0,1,Male,4,1,1,0,0,1,0,0,1,1,1,1,Yes,1,0,1
52,Married,6,208.00,HIGH,73.20,Luxury,S2,26,0,3,Male,2,0,0,1,1,0,1,1,1,1,1,0,Yes,0,0,1
34,Married,8,19.00,LOW,9.50,Cheap,S2,0,0,1,Female,3,1,0,0,0,0,1,1,1,1,1,0,No,0,0,0
44,Married,22,43.00,MIDDLE,21.20,Expensive,SMA,8,0,2,Female,4,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
38,Married,16,74.00,UPPER,37.10,Luxury,SMA,19,0,3,Male,2,1,1,1,0,1,1,1,1,1,1,1,No,0,0,1
31,Single,0,85.00,HIGH,41.20,Luxury,S2,0,0,1,Male,5,1,1,0,0,0,0,0,1,1,1,0,Yes,0,1,1
43,Married,16,36.00,MIDDLE,18.00,Expensive,S3,3,0,1,Male,5,1,0,0,0,0,1,1,1,1,1,0,Yes,1,1,1
53,Single,23,160.00,HIGH,79.10,Luxury,S2,20,0,3,Female,1,1,0,0,0,0,1,0,1,1,1,1,Yes,0,0,1
45,Single,14,63.00,UPPER,31.80,Luxury,D3,8,0,2,Female,1,0,1,1,0,0,0,0,1,1,1,0,No,0,0,1
39,Married,8,31.00,MIDDLE,15.50,Expensive,D3,12,0,2,Female,4,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
45,Single,21,33.00,MIDDLE,16.80,Expensive,D3,1,0,1,Female,1,0,0,1,1,0,1,1,1,1,1,0,No,0,1,0
25,Married,0,29.00,MIDDLE,14.70,Cheap,S2,1,0,1,Male,6,0,0,0,1,0,0,0,1,1,1,0,No,0,1,1
47,Married,17,172.00,HIGH,85.50,Luxury,SMA,29,0,3,Female,5,0,0,0,1,0,1,1,1,1,1,0,No,0,1,1
55,Married,21,27.00,MIDDLE,13.60,Cheap,S1,8,0,2,Male,4,0,0,0,0,1,0,0,1,1,1,0,No,0,1,1
51,Married,20,109.00,HIGH,53.90,Luxury,D3,19,0,3,Male,2,1,1,1,0,1,0,0,1,1,1,0,No,0,0,1
38,Single,13,166.00,HIGH,82.70,Luxury,SMA,20,0,3,Male,1,1,0,0,0,0,0,1,1,1,1,1,Yes,0,0,1
49,Married,12,98.00,HIGH,48.10,Luxury,D3,17,0,3,Female,2,1,0,1,0,0,1,0,1,1,1,0,No,0,0,1
46,Single,23,49.00,MIDDLE,24.70,Expensive,D3,19,0,3,Female,1,0,1,0,0,0,0,0,1,1,1,0,No,0,0,1
34,Married,11,25.00,MIDDLE,12.50,Cheap,S2,0,0,1,Male,4,1,1,0,0,0,0,1,1,1,1,1,Yes,1,1,1
60,Single,0,725.00,HIGH,73.00,Luxury,S1,35,0,3,Male,1,1,1,1,0,1,1,1,1,1,1,1,Yes,1,0,1
35,Single,5,37.00,MIDDLE,18.10,Expensive,S2,11,0,2,Female,4,1,0,0,0,1,0,1,1,1,1,0,Yes,0,1,1
32,Single,3,19.00,LOW,9.50,Cheap,S1,1,0,1,Male,2,1,1,1,0,1,0,0,1,1,1,0,Yes,0,1,1
40,Single,0,104.00,HIGH,49.90,Luxury,D3,21,0,3,Female,1,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
56,Single,10,192.00,HIGH,95.80,Luxury,D3,30,0,3,Male,1,0,0,0,0,1,0,0,1,1,1,0,No,0,0,1
30,Married,6,17.00,LOW,8.50,Cheap,S1,0,0,1,Male,5,0,1,0,0,0,0,0,1,1,1,0,Yes,0,0,1
22,Single,2,25.00,MIDDLE,12.60,Cheap,D3,2,0,1,Male,1,0,0,1,0,0,0,1,1,1,1,0,No,0,1,1
60,Single,28,186.00,HIGH,94.20,Luxury,D3,21,0,3,Male,1,0,1,0,1,0,0,1,1,1,1,0,No,0,0,1
50,Married,19,159.00,HIGH,80.20,Luxury,D3,18,0,3,Female,2,1,0,1,0,1,0,0,1,1,1,0,Yes,1,1,1
39,Single,5,55.00,UPPER,26.70,Expensive,D3,15,0,3,Male,2,1,0,0,1,0,1,1,1,1,1,0,No,0,1,1
32,Single,11,28.00,MIDDLE,14.00,Cheap,S3,5,0,2,Female,2,0,1,0,0,9,0,1,1,1,1,0,Yes,0,1,1
54,Married,7,79.00,HIGH,39.70,Luxury,SMA,18,0,3,Male,3,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
57,Married,7,224.00,HIGH,74.80,Luxury,D3,35,0,3,Female,3,0,1,1,0,0,1,0,1,1,1,0,No,0,0,1
38,Married,15,71.00,UPPER,35.20,Luxury,D3,10,0,2,Male,5,0,1,1,0,0,0,1,1,1,1,0,No,0,0,1
38,Single,1,27.00,MIDDLE,13.30,Cheap,S1,3,0,1,Female,2,0,0,1,0,0,0,0,1,1,1,0,No,0,0,1
38,Single,5,39.00,MIDDLE,19.20,Expensive,S1,0,0,1,Male,1,1,1,0,0,0,0,0,1,1,1,0,Yes,0,1,1
31,Married,1,28.00,MIDDLE,13.50,Cheap,D3,4,0,1,Male,4,1,1,0,1,1,1,1,1,1,1,1,Yes,1,0,1
41,Single,7,24.00,LOW,11.70,Cheap,S2,5,0,2,Male,1,0,1,0,0,1,1,1,1,1,1,1,Yes,1,1,1
40,Single,12,68.00,UPPER,34.80,Luxury,S2,8,0,2,Female,1,0,0,0,1,1,0,1,1,1,1,0,Yes,0,1,1
33,Married,4,27.00,MIDDLE,12.80,Cheap,D3,10,0,2,Female,5,0,0,0,1,0,0,0,1,1,1,0,No,0,1,1
58,Single,38,144.00,HIGH,71.60,Luxury,S1,28,0,3,Male,1,1,1,0,1,1,0,0,1,1,1,0,Yes,0,0,1
31,Married,10,57.00,UPPER,29.50,Expensive,S1,3,0,1,Male,2,0,1,0,0,1,0,0,1,1,1,0,Yes,0,1,1
32,Single,5,29.00,MIDDLE,14.20,Cheap,S2,3,0,1,Male,1,1,1,0,0,0,0,1,1,1,1,0,Yes,0,1,1
47,Single,14,129.00,HIGH,65.20,Luxury,D3,28,0,3,Male,1,0,1,1,0,0,1,0,1,1,1,0,No,0,1,1
24,Married,0,20.00,LOW,10.20,Cheap,S1,1,0,1,Male,3,0,1,0,0,0,1,0,1,1,1,0,Yes,0,1,1
51,Single,14,95.00,HIGH,46.90,Luxury,SMA,30,0,3,Female,1,0,0,1,0,0,1,1,1,1,1,0,No,0,1,1
26,Single,2,26.00,MIDDLE,13.60,Cheap,D3,3,0,1,Male,3,1,0,1,0,0,1,1,1,1,1,0,No,0,1,0
35,Single,11,51.00,UPPER,26.10,Expensive,S2,0,0,1,Female,1,1,0,0,0,1,0,0,1,1,1,0,Yes,0,1,1
26,Single,0,19.00,LOW,9.30,Cheap,S2,0,0,1,Male,1,0,0,0,0,0,0,0,1,1,0,0,No,0,1,1
67,Married,16,132.00,HIGH,64.20,Luxury,S2,9,0,2,Male,2,0,1,1,0,0,0,1,1,1,1,0,Yes,0,0,1
44,Single,0,43.00,MIDDLE,20.40,Expensive,S2,8,0,2,Female,1,0,0,1,0,0,1,1,1,1,1,0,No,0,1,1
29,Single,5,26.00,MIDDLE,12.80,Cheap,SMA,1,0,1,Female,2,0,0,0,0,0,1,1,1,1,1,0,No,0,1,1
58,Married,19,98.00,HIGH,49.50,Luxury,SMA,25,0,3,Male,2,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
20,Single,1,48.00,MIDDLE,24.20,Expensive,S1,0,0,1,Male,2,0,0,0,1,0,1,1,1,1,1,0,No,0,1,1
30,Single,3,47.00,MIDDLE,23.70,Expensive,S2,4,0,1,Male,1,0,1,1,0,1,0,1,1,1,1,0,Yes,0,0,1
58,Married,17,106.00,HIGH,52.20,Luxury,S2,10,0,2,Female,5,0,1,0,0,0,1,0,1,1,1,1,No,1,1,1
41,Married,10,20.00,LOW,9.90,Cheap,D3,3,0,1,Female,3,0,0,1,0,0,1,1,1,1,1,0,Yes,0,1,1
48,Single,25,25.00,MIDDLE,12.00,Cheap,S1,10,0,2,Male,4,1,1,0,0,0,0,1,1,1,1,0,Yes,1,0,1
45,Single,2,59.00,UPPER,29.60,Expensive,SMA,16,0,3,Male,2,0,0,1,1,0,0,0,1,1,1,0,No,0,1,0
25,Single,3,19.00,LOW,9.40,Cheap,S1,2,0,1,Male,1,0,0,1,0,1,0,0,1,0,1,0,Yes,0,1,1
41,Married,6,44.00,MIDDLE,22.70,Expensive,S1,15,0,3,Female,2,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
33,Single,1,34.00,MIDDLE,16.60,Expensive,SMA,6,0,2,Female,1,0,0,1,0,0,0,0,1,1,1,0,Yes,0,0,1
20,Single,1,26.00,MIDDLE,12.80,Cheap,S1,0,0,1,Male,1,1,0,1,0,1,0,1,1,1,1,1,Yes,1,1,1
45,Single,23,123.00,HIGH,61.80,Luxury,S2,15,0,3,Male,1,1,1,0,0,0,0,0,1,1,1,0,Yes,0,1,1
60,Married,1,11.00,LOW,5.50,Cheap,D3,10,1,2,Male,2,1,1,0,0,0,1,1,1,0,1,0,No,0,1,1
28,Single,4,22.00,LOW,11.10,Cheap,SMA,7,0,2,Female,5,1,0,1,0,0,1,1,1,1,1,0,No,0,1,1
47,Single,5,46.00,MIDDLE,22.00,Expensive,SMA,14,0,2,Male,1,0,0,1,0,0,0,0,1,1,1,0,No,0,0,0
28,Single,2,25.00,MIDDLE,12.50,Cheap,S1,0,0,1,Male,1,0,0,0,0,1,0,0,1,1,1,0,Yes,0,1,1
52,Married,12,236.00,HIGH,65.50,Luxury,SMA,35,0,3,Male,2,0,1,0,1,0,1,1,1,1,1,0,No,1,0,1
25,Single,1,24.00,LOW,11.90,Cheap,S2,0,0,1,Male,1,1,0,0,0,0,1,0,1,1,1,0,Yes,1,1,1
36,Married,13,57.00,UPPER,28.70,Expensive,D3,14,0,2,Male,5,1,0,1,0,0,1,1,1,1,1,1,No,1,1,1
43,Married,17,128.00,HIGH,66.00,Luxury,S2,17,0,3,Female,2,0,0,1,0,0,0,1,1,1,1,0,Yes,0,1,1
66,Married,5,291.00,HIGH,64.40,Luxury,D3,46,0,3,Male,2,1,1,0,0,0,0,0,1,1,1,0,Yes,1,1,1
26,Single,2,16.00,LOW,8.10,Cheap,SMA,5,0,2,Female,3,0,0,0,0,0,0,1,0,1,1,0,No,0,1,1
61,Married,24,320.00,HIGH,71.10,Luxury,S1,27,0,3,Male,2,0,0,0,1,0,0,1,1,1,1,0,No,0,1,1
44,Married,13,57.00,UPPER,28.70,Expensive,S1,4,0,1,Female,2,1,0,0,0,1,1,1,1,1,1,1,Yes,0,1,1
22,Married,1,28.00,MIDDLE,14.10,Cheap,D3,1,0,1,Female,3,0,1,1,0,0,1,0,1,1,1,0,Yes,0,1,1
32,Single,2,16.00,LOW,7.90,Cheap,S2,0,0,1,Male,1,1,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
35,Married,16,46.00,MIDDLE,23.00,Expensive,SMA,12,0,2,Male,2,0,0,0,0,0,1,1,1,1,1,0,No,0,1,0
35,Single,2,51.00,UPPER,26.20,Expensive,D3,9,0,2,Male,3,0,0,1,0,0,0,1,1,1,1,0,Yes,0,1,1
31,Married,12,29.00,MIDDLE,14.70,Cheap,S1,5,0,2,Female,2,1,1,1,0,0,0,1,1,1,1,1,Yes,0,1,1
59,Married,17,128.00,HIGH,61.70,Luxury,D3,18,0,3,Male,2,1,0,1,0,1,0,1,1,1,1,0,Yes,0,0,1
35,Married,12,32.00,MIDDLE,16.30,Expensive,D3,7,0,2,Female,4,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
46,Married,24,35.00,MIDDLE,18.00,Expensive,SMA,13,0,2,Female,4,0,0,1,0,0,0,1,1,1,1,0,No,0,0,1
27,Married,7,23.00,LOW,11.80,Cheap,S2,1,0,1,Female,6,0,1,0,0,0,1,1,1,1,1,0,No,1,1,1
45,Single,13,34.00,MIDDLE,17.30,Expensive,D3,3,0,1,Male,2,1,1,0,0,0,1,1,1,1,1,1,No,0,1,1
65,Single,42,68.00,UPPER,35.40,Luxury,S2,8,0,2,Male,1,1,1,0,0,1,0,1,1,1,1,0,Yes,0,0,1
47,Married,4,100.00,HIGH,49.90,Luxury,D3,21,0,3,Female,4,0,0,1,0,0,0,0,1,1,1,0,No,0,0,0
63,Single,10,189.00,HIGH,93.60,Luxury,S1,33,0,3,Female,1,1,1,0,0,1,1,1,1,1,1,0,No,0,0,1
29,Married,3,18.00,LOW,8.70,Cheap,S2,5,0,2,Male,3,0,0,0,0,0,1,1,1,1,1,0,No,0,1,1
36,Married,5,192.00,HIGH,96.00,Luxury,S2,8,0,2,Male,2,0,1,0,0,1,0,0,1,1,1,1,Yes,0,1,1
45,Married,19,59.00,UPPER,29.50,Expensive,SMA,17,0,3,Female,3,0,1,0,0,0,0,0,1,1,1,0,No,0,0,1
35,Single,11,21.00,LOW,10.90,Cheap,S3,8,0,2,Male,1,1,1,0,0,1,1,0,1,1,1,1,Yes,0,0,1
57,Married,11,114.00,HIGH,57.40,Luxury,SMA,31,0,3,Female,2,1,0,0,0,0,1,1,1,1,1,1,No,0,0,1
31,Single,6,31.00,MIDDLE,15.80,Expensive,S1,2,0,1,Male,1,0,1,1,0,0,0,0,1,1,1,0,No,0,0,1
59,Single,38,32.00,MIDDLE,15.60,Expensive,SMA,3,0,1,Female,1,0,1,1,0,0,1,1,1,1,1,0,No,0,0,0
72,Single,10,167.00,HIGH,83.10,Luxury,S1,25,0,3,Male,1,1,1,1,1,0,1,1,1,1,1,0,No,0,1,1
50,Married,24,310.00,HIGH,71.40,Luxury,D3,30,0,3,Male,6,1,1,1,1,1,1,1,1,1,1,1,Yes,1,0,1
52,Married,4,56.00,UPPER,29.50,Expensive,SMA,15,0,3,Male,2,1,1,0,1,0,1,1,1,1,1,0,No,0,0,0
51,Married,2,60.00,UPPER,31.00,Luxury,D3,23,0,3,Female,3,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
50,Married,4,168.00,HIGH,84.30,Luxury,S1,16,0,3,Male,2,1,1,1,1,0,1,1,1,1,1,0,Yes,1,0,1
31,Single,0,31.00,MIDDLE,15.10,Expensive,S3,4,0,1,Female,3,1,1,1,0,1,0,1,1,1,1,1,Yes,1,0,1
36,Single,1,51.00,UPPER,25.40,Expensive,S2,6,0,2,Male,1,1,1,1,0,0,1,1,1,1,1,1,No,1,0,1
28,Single,3,30.00,MIDDLE,15.30,Expensive,S2,4,0,1,Male,1,1,1,0,0,1,0,1,1,1,1,1,Yes,1,1,1
30,Married,11,24.00,LOW,11.50,Cheap,S2,2,0,1,Female,3,1,1,1,1,0,1,1,1,1,1,1,Yes,1,1,0
31,Single,4,43.00,MIDDLE,22.30,Expensive,S1,3,0,1,Female,1,0,1,0,0,0,1,0,1,1,1,0,No,0,1,1
72,Married,45,434.00,HIGH,76.30,Luxury,SMA,47,0,3,Male,2,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
20,Single,1,25.00,MIDDLE,12.60,Cheap,S1,0,0,1,Female,2,0,0,0,0,1,1,0,1,1,1,0,Yes,0,1,1
52,Single,31,103.00,HIGH,52.20,Luxury,D3,27,0,3,Female,1,1,1,1,1,0,1,1,1,1,1,0,No,0,1,1
59,Married,40,49.00,MIDDLE,25.30,Expensive,SMA,14,0,2,Male,2,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
59,Married,39,54.00,UPPER,26.50,Expensive,S1,26,1,3,Female,2,0,0,1,1,8,0,0,1,1,1,0,Yes,0,1,1
48,Married,23,178.00,HIGH,89.00,Luxury,S2,19,0,3,Female,3,1,1,1,0,1,1,1,1,1,1,0,No,1,0,1
24,Single,3,40.00,MIDDLE,19.90,Expensive,S2,0,0,1,Male,1,0,1,0,0,0,1,0,1,1,1,0,Yes,0,1,1
43,Married,0,24.00,LOW,12.00,Cheap,D3,5,0,2,Male,2,0,0,0,0,0,0,1,1,1,1,0,No,0,1,0
48,Married,20,37.00,MIDDLE,18.60,Expensive,D3,1,0,1,Male,4,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
28,Married,5,13.00,LOW,6.40,Cheap,D3,6,0,2,Female,4,0,0,0,1,0,0,0,1,1,1,0,No,0,0,0
33,Single,0,38.00,MIDDLE,18.80,Expensive,S1,2,0,1,Male,1,0,1,0,0,1,0,0,1,1,1,0,Yes,0,1,1
58,Single,18,53.00,UPPER,27.70,Expensive,S1,0,0,1,Female,1,0,0,1,0,0,1,0,1,1,1,0,No,0,0,1
48,Married,20,38.00,MIDDLE,18.70,Expensive,SMA,5,0,2,Female,2,1,0,0,0,0,1,1,1,1,1,0,Yes,0,1,1
51,Married,24,157.00,HIGH,77.50,Luxury,S2,21,0,3,Male,4,0,0,0,0,0,0,0,1,1,1,0,Yes,0,0,1
25,Single,3,24.00,LOW,11.90,Cheap,S2,0,0,1,Male,6,1,1,0,0,1,0,0,1,1,1,1,Yes,0,0,1
52,Single,17,73.00,UPPER,35.40,Luxury,S2,17,0,3,Male,1,1,1,0,1,0,0,0,1,1,1,1,No,0,0,1
46,Married,15,27.00,MIDDLE,13.10,Cheap,SMA,8,0,2,Male,3,0,0,0,0,0,1,1,1,1,1,0,No,0,0,0
32,Single,6,29.00,MIDDLE,14.70,Cheap,SMA,5,0,2,Male,1,1,0,0,0,0,0,0,1,1,1,0,No,0,1,1
55,Married,16,44.00,MIDDLE,21.70,Expensive,S1,11,0,2,Male,4,1,1,1,0,0,1,1,1,1,1,1,No,0,1,1
48,Single,4,248.00,HIGH,80.30,Luxury,S2,10,0,2,Male,1,1,1,1,0,0,1,1,1,1,1,1,Yes,1,1,1
50,Married,13,62.00,UPPER,31.10,Luxury,D3,10,0,2,Female,3,0,1,0,0,1,0,1,1,1,1,0,Yes,0,0,1
24,Single,2,34.00,MIDDLE,17.00,Expensive,D3,0,0,1,Male,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
60,Married,24,16.00,LOW,7.80,Cheap,D3,42,1,3,Male,4,0,0,1,1,0,0,0,1,1,1,0,No,0,0,1
34,Married,0,22.00,LOW,11.50,Cheap,SMA,4,0,1,Female,6,0,0,1,0,0,1,0,1,1,1,0,No,0,1,0
32,Single,0,38.00,MIDDLE,18.90,Expensive,S1,8,0,2,Male,1,0,0,0,0,1,1,0,1,1,1,0,No,0,1,1
28,Single,7,33.00,MIDDLE,16.10,Expensive,S2,2,0,1,Female,3,1,1,0,1,1,1,1,1,1,1,0,No,1,1,1
30,Married,3,24.00,LOW,12.10,Cheap,SMA,0,0,1,Female,5,0,0,0,0,0,0,0,1,0,1,0,No,0,1,1
45,Married,22,35.00,MIDDLE,17.90,Expensive,S3,7,0,2,Female,5,1,1,0,1,1,1,0,1,1,1,1,Yes,1,0,1
54,Single,16,49.00,MIDDLE,24.90,Expensive,D3,21,0,3,Female,1,0,1,1,0,0,1,0,1,1,1,0,No,0,0,1
36,Single,7,20.00,LOW,10.00,Cheap,D3,1,0,1,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,0
34,Single,0,36.00,MIDDLE,18.30,Expensive,S2,1,0,1,Male,1,1,0,0,0,0,1,0,1,1,1,1,Yes,0,1,1
45,Married,19,175.00,HIGH,88.50,Luxury,D3,17,0,3,Female,4,1,0,1,1,0,1,1,1,1,1,1,No,1,1,1
47,Single,5,24.00,LOW,11.70,Cheap,S2,0,0,1,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
21,Married,1,19.00,LOW,9.40,Cheap,S1,0,0,1,Male,3,1,1,0,0,1,0,0,1,1,1,0,Yes,0,0,1
29,Single,4,19.00,LOW,9.50,Cheap,D3,1,0,1,Female,1,0,0,0,0,0,0,0,1,1,0,0,Yes,0,1,1
32,Married,5,92.00,HIGH,44.80,Luxury,S1,4,0,1,Female,4,1,1,0,0,1,0,1,1,1,1,0,No,1,1,1
60,Married,16,63.00,UPPER,31.50,Luxury,SMA,20,0,3,Female,3,0,0,0,1,0,0,1,1,1,1,0,No,0,1,1
50,Married,26,92.00,HIGH,45.30,Luxury,SMA,25,0,3,Female,2,0,1,1,0,0,0,0,1,1,1,0,No,0,0,1
29,Single,1,22.00,LOW,10.80,Cheap,S1,0,0,1,Female,5,1,1,0,0,0,0,0,1,1,1,0,No,0,1,1
27,Married,5,34.00,MIDDLE,17.20,Expensive,S2,2,0,1,Male,3,1,0,1,0,1,1,1,1,1,1,0,Yes,1,0,1
35,Married,1,19.00,LOW,9.50,Cheap,S2,4,0,1,Male,5,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
53,Married,28,72.00,UPPER,36.00,Luxury,D3,19,0,3,Male,2,0,1,0,1,0,0,0,1,1,1,0,No,0,0,0
38,Married,14,70.00,UPPER,34.40,Luxury,S1,13,0,2,Female,3,1,0,0,1,0,1,1,1,1,1,1,Yes,0,1,1
29,Single,10,19.00,LOW,9.60,Cheap,D3,1,0,1,Female,2,1,1,0,1,0,1,1,1,1,1,1,No,0,1,1
65,Single,3,32.00,MIDDLE,15.60,Expensive,SMA,38,1,3,Male,1,0,0,1,1,0,1,1,1,1,1,0,No,0,0,1
44,Single,19,287.00,HIGH,66.30,Luxury,S3,13,0,2,Male,1,1,1,1,0,1,1,1,1,1,1,1,Yes,1,0,1
30,Single,3,24.00,LOW,11.40,Cheap,S2,1,0,1,Female,1,0,0,0,0,1,1,0,1,1,1,0,Yes,0,1,1
28,Married,3,55.00,UPPER,27.70,Expensive,SMA,10,0,2,Female,4,0,0,0,0,8,0,1,1,1,1,0,No,0,1,1
41,Single,8,51.00,UPPER,25.60,Expensive,D3,20,0,3,Female,1,1,0,0,0,0,1,1,1,1,1,1,Yes,0,0,1
35,Married,11,19.00,LOW,9.60,Cheap,SMA,1,0,1,Female,5,0,1,1,0,0,0,0,1,1,1,0,Yes,0,0,1
50,Married,3,32.00,MIDDLE,15.80,Expensive,S2,8,0,2,Female,4,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
73,Single,49,10.00,LOW,5.00,Cheap,S1,3,1,1,Female,1,0,1,0,0,1,0,0,1,1,1,0,Yes,1,0,1
54,Married,29,138.00,HIGH,68.40,Luxury,S2,23,0,3,Male,2,1,1,1,1,0,1,1,1,1,1,1,No,1,0,0
23,Married,4,33.00,MIDDLE,16.20,Expensive,SMA,6,0,2,Female,5,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
28,Married,7,65.00,UPPER,33.40,Luxury,S2,5,0,2,Male,4,1,1,0,0,1,0,1,1,1,1,1,Yes,1,1,1
51,Married,17,152.00,HIGH,75.50,Luxury,S2,15,0,3,Female,2,1,1,1,1,8,1,1,1,1,1,1,Yes,1,0,1
35,Single,4,61.00,UPPER,29.80,Expensive,S2,10,0,2,Female,1,0,1,1,0,1,0,0,1,1,1,0,Yes,1,0,1
31,Married,2,34.00,MIDDLE,16.60,Expensive,SMA,5,0,2,Male,3,0,0,0,0,0,1,1,1,1,1,0,No,0,0,0
56,Single,9,109.00,HIGH,54.30,Luxury,D3,33,0,3,Male,1,1,1,1,1,0,1,1,1,1,1,1,No,0,0,1
51,Married,21,73.00,UPPER,38.40,Luxury,S1,26,0,3,Female,4,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
28,Single,1,49.00,MIDDLE,24.90,Expensive,S3,1,0,1,Female,1,1,0,1,1,1,1,1,1,1,1,0,No,1,1,0
40,Single,18,28.00,MIDDLE,14.30,Cheap,S1,0,0,1,Female,1,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
62,Single,3,44.00,MIDDLE,22.00,Expensive,SMA,4,0,1,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
65,Single,32,32.00,MIDDLE,15.60,Expensive,S1,6,0,2,Female,1,0,0,0,0,1,1,0,1,1,1,0,No,0,1,1
54,Single,23,47.00,MIDDLE,23.90,Expensive,SMA,4,0,1,Male,2,0,0,1,1,1,1,1,1,1,1,0,Yes,0,1,1
36,Single,0,86.00,HIGH,43.50,Luxury,S3,7,0,2,Female,4,0,1,0,0,0,1,1,1,1,1,0,Yes,0,1,1
56,Married,18,47.00,MIDDLE,23.50,Expensive,SMA,13,0,2,Male,2,0,0,0,0,0,1,1,1,1,1,0,No,0,0,1
38,Married,16,28.00,MIDDLE,13.80,Cheap,S2,4,0,1,Female,2,0,1,1,0,0,0,0,1,1,1,0,Yes,0,0,1
48,Married,3,79.00,HIGH,38.70,Luxury,S1,9,0,2,Female,5,0,0,1,0,1,0,1,1,1,1,0,Yes,0,1,1
36,Married,12,73.00,UPPER,35.70,Luxury,D3,17,0,3,Female,4,1,0,1,0,0,1,1,1,1,1,1,Yes,0,1,1
52,Single,19,84.00,HIGH,41.90,Luxury,S2,16,0,3,Male,1,0,1,0,0,1,0,1,1,1,1,1,No,0,1,1
52,Married,12,49.00,MIDDLE,24.30,Expensive,D3,11,0,2,Male,4,0,1,1,1,1,0,0,1,1,1,0,Yes,0,0,1
